timestamp,open,high,low,close,volume
2025-10-17,425.5000,441.4558,423.6000,439.3100,89331578
2025-10-16,434.7300,439.3500,421.3101,428.7500,77189889
2025-10-15,434.9000,440.5100,426.3301,435.1500,71558185
2025-10-14,426.7900,434.2000,417.8600,429.2400,72669438
2025-10-13,423.5300,436.8900,419.7000,435.9000,79552785
2025-10-10,436.5400,443.1300,411.4500,413.4900,112107870
2025-10-09,431.8100,436.3500,426.1800,435.5400,69339928
2025-10-08,437.5700,441.3300,425.2300,438.6900,71192128
2025-10-07,447.8200,452.6800,432.4501,433.0900,102296082
2025-10-06,440.7500,453.5500,436.6900,453.2500,85324878
2025-10-03,443.2850,446.7700,416.5750,429.8300,133188180
2025-10-02,470.5400,470.7500,435.5700,436.0000,137008950
2025-10-01,443.8000,462.2900,440.7500,459.4600,98122285
2025-09-30,441.5200,445.0000,433.1200,444.7200,74357960
2025-09-29,444.3500,450.9800,439.5000,443.2100,79491510
2025-09-26,428.3000,440.4700,421.0200,440.4000,101628160
2025-09-25,435.2400,435.3500,419.0800,423.3900,96746426
2025-09-24,429.8300,444.2100,429.0301,442.7900,93133570
2025-09-23,439.8800,440.9700,423.7200,425.8500,83422691
2025-09-22,431.1100,444.9800,429.1300,434.2100,97108777
2025-09-19,421.8200,429.4700,421.7200,426.0700,93131034
2025-09-18,428.8650,432.2199,416.5600,416.8500,90454509
2025-09-17,415.7500,428.3121,409.6700,425.8600,106133532
2025-09-16,414.4950,423.2500,411.4300,421.6200,104285721
2025-09-15,423.1300,425.7000,402.4300,410.0400,163823667
2025-09-12,370.9400,396.6899,370.2400,395.9400,168156391
2025-09-11,350.1700,368.9900,347.6000,368.8100,103756010
2025-09-10,350.5500,356.3300,346.0700,347.7900,72121679
2025-09-09,348.4400,350.7700,343.8200,346.9700,53815991
2025-09-08,354.6400,358.4400,344.8400,346.4000,75208290
2025-09-05,348.0000,355.8700,344.6801,350.8400,108989785
2025-09-04,336.1500,338.8900,331.4800,338.5300,60711033
2025-09-03,335.2000,343.3300,328.5100,334.0900,88238894
2025-09-02,328.2300,333.3300,325.6000,329.3600,58391952
2025-08-29,347.2300,348.7499,331.7000,333.8700,81145660
2025-08-28,350.9100,353.5500,340.2600,345.9800,67903224
2025-08-27,351.9400,355.3900,349.1560,349.6000,65519012
2025-08-26,344.9300,351.9000,343.7200,351.6700,76651550
2025-08-25,338.9000,349.5300,335.0300,346.6000,86670037
2025-08-22,321.6600,340.2500,319.6900,340.0100,94016347
2025-08-21,322.0800,324.9000,318.6800,320.1100,55744445
2025-08-20,329.2200,331.3700,314.6000,323.9000,77481768
2025-08-19,335.7900,340.5500,327.8500,329.3100,75956002
2025-08-18,329.6200,336.2700,329.5900,335.1600,56956552
2025-08-15,337.6550,339.3000,327.0200,330.5600,74319792
2025-08-14,335.7600,340.4699,330.4000,335.5800,75000662
2025-08-13,341.5000,348.9800,338.2000,339.3800,67838892
2025-08-12,345.0000,345.2600,332.9400,340.8400,80690111
2025-08-11,335.0000,346.6400,334.1500,339.0300,105320174
2025-08-08,321.4300,335.1500,320.9800,329.6500,91200319
2025-08-07,319.7900,322.4000,316.1600,322.2700,66658672
2025-08-06,307.8900,320.4700,306.9345,319.9100,78523579
2025-08-05,308.9500,312.4499,305.5000,308.7200,57961278
2025-08-04,309.0800,312.1186,303.0001,309.2600,78683905
2025-08-01,306.2050,309.3100,297.8200,302.6300,89121446
2025-07-31,319.6050,321.3700,306.1000,308.2700,85270919
2025-07-30,322.1800,324.4499,311.6164,319.0400,83931942
